Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Country,City,State,Product ID,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2,Month,Year,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Segment_Corporate,Segment_Home Office,Predicted_Sales
9068,CA-2019-150077,2019-02-04,10-02-2019,Standard Class,MS-17365,Maribeth Schnelling,United States,Rockville,Maryland,TEC-PH-10002890,Phones,AT&T 17929 Lendline Telephone,90.48,2,23.5248,,COD,,,2,2019,True,False,False,False,True,False,False,158.28720999999973
9521,CA-2019-101189,2019-02-04,09-02-2019,Standard Class,JB-15400,Jennifer Braxton,United States,Los Angeles,California,OFF-ST-10004180,Storage,Safco Commercial Shelving,93.02,2,3.7208,,COD,,,2,2019,False,False,True,True,False,True,False,307.00640000000004
1383,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,United States,Smyrna,Georgia,OFF-ST-10002344,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",80.98,1,1.6196,,COD,,,2,2019,False,True,False,True,False,False,True,124.7768999999999
1384,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,United States,Smyrna,Georgia,OFF-PA-10001289,Paper,White Computer Printout Paper by Universal,348.84,9,170.9316,,Online,,,2,2019,False,True,False,True,False,False,True,901.7672199999995
1385,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,United States,Smyrna,Georgia,OFF-FA-10000053,Fasteners,Revere Boxed Rubber Bands by Revere,9.45,5,0.189,,Online,,,2,2019,False,True,False,True,False,False,True,103.07855000000013
1386,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,United States,Smyrna,Georgia,FUR-FU-10004091,Furnishings,"Eldon 200 Class Desk Accessories, Black",18.84,3,7.1592,,Online,,,2,2019,False,True,False,False,False,False,True,68.77086000000003
1387,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,United States,Smyrna,Georgia,FUR-BO-10004015,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",239.98,2,52.7956,,COD,,,2,2019,False,True,False,False,False,False,True,328.5050799999997
1388,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,United States,Smyrna,Georgia,OFF-EN-10003001,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2,78.9412,,COD,,,2,2019,False,True,False,True,False,False,True,498.97532
1389,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,United States,Smyrna,Georgia,TEC-PH-10000215,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,28.3095,,COD,,,2,2019,False,True,False,False,True,False,True,240.01879000000005
1390,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,United States,Smyrna,Georgia,TEC-PH-10003645,Phones,Aastra 57i VoIP phone,484.83,3,126.0558,,COD,,,2,2019,False,True,False,False,True,False,True,514.8584500000009
1391,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,United States,Smyrna,Georgia,OFF-PA-10000357,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,60.2553,,Online,,,2,2019,False,True,False,True,False,False,True,330.45846
1392,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,United States,Smyrna,Georgia,OFF-ST-10004804,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3,1.5444,,COD,,,2,2019,False,True,False,True,False,False,True,233.92844000000025
1393,US-2019-108504,2019-02-05,05-02-2019,Same Day,PP-18955,Paul Prost,United States,Smyrna,Georgia,OFF-PA-10003892,Paper,Xerox 1943,342.37,7,160.9139,,COD,,,2,2019,False,True,False,True,False,False,True,608.7187000000008
8142,CA-2019-100993,2019-02-05,10-02-2019,Standard Class,AZ-10750,Annie Zypern,United States,San Diego,California,OFF-LA-10003223,Labels,Avery 508,14.73,3,7.2177,,COD,,,2,2019,False,False,True,True,False,False,False,65.00705999999992
8143,CA-2019-100993,2019-02-05,10-02-2019,Standard Class,AZ-10750,Annie Zypern,United States,San Diego,California,OFF-ST-10004340,Storage,"Fellowes Mobile File Cart, Black",186.54,3,50.3658,,Online,,,2,2019,False,False,True,True,False,False,False,405.8765400000004
8144,CA-2019-100993,2019-02-05,10-02-2019,Standard Class,AZ-10750,Annie Zypern,United States,San Diego,California,FUR-TA-10001095,Tables,Chromcraft Round Conference Tables,557.728,4,6.9716,,COD,,,2,2019,False,False,True,False,False,False,False,419.2196199999999
8145,CA-2019-100993,2019-02-05,10-02-2019,Standard Class,AZ-10750,Annie Zypern,United States,San Diego,California,TEC-PH-10001448,Phones,Anker Astro 15000mAh USB Portable Charger,159.968,4,-31.9936,,COD,,,2,2019,False,False,True,False,True,False,False,250.2897800000004
5810,CA-2019-125017,2019-02-06,11-02-2019,Standard Class,KB-16240,Karen Bern,United States,Chattanooga,Tennessee,FUR-FU-10000723,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.224,4,-18.1808,,COD,,,2,2019,False,True,False,False,False,True,False,206.13129399999977
1729,CA-2019-106894,2019-02-07,07-02-2019,Same Day,CA-12265,Christina Anderson,United States,Springfield,Virginia,TEC-AC-10003063,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0,4,21.0,,COD,,,2,2019,False,True,False,False,True,False,False,172.06142999999997
1730,CA-2019-106894,2019-02-07,07-02-2019,Same Day,CA-12265,Christina Anderson,United States,Springfield,Virginia,OFF-LA-10001045,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,7.83,3,3.6018,,COD,,,2,2019,False,True,False,True,False,False,False,147.44343999999998
2696,CA-2019-161662,2019-02-07,09-02-2019,First Class,BE-11410,Bobby Elias,United States,Lancaster,Ohio,OFF-PA-10003465,Paper,Xerox 1912,30.352,2,10.6232,,Online,,,2,2019,True,False,False,True,False,False,False,120.61452
9115,CA-2019-135461,2019-02-07,10-02-2019,Second Class,EB-13975,Erica Bern,United States,Los Angeles,California,TEC-PH-10004094,Phones,Motorola L703CM,623.96,5,38.9975,,COD,,,2,2019,False,False,True,False,True,True,False,496.43153999999964
1828,CA-2019-109344,2019-02-08,11-02-2019,Second Class,CH-12070,Cathy Hwang,United States,Raleigh,North Carolina,TEC-PH-10002624,Phones,Samsung Galaxy S4 Mini,1127.976,3,126.8973,,COD,,,2,2019,False,True,False,False,True,False,True,515.2598500000008
8383,CA-2019-163048,2019-02-08,15-02-2019,Standard Class,MH-17440,Mark Haberlin,United States,Houston,Texas,FUR-CH-10001270,Chairs,Harbour Creations Steel Folding Chair,241.5,4,0.0,,COD,,,2,2019,False,False,False,False,False,True,False,239.24599999999998
8842,US-2019-112396,2019-02-09,13-02-2019,Standard Class,JR-16210,Justin Ritter,United States,San Francisco,California,TEC-AC-10003628,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3,39.5868,,COD,,,2,2019,False,False,True,False,True,True,False,201.16110000000003
8843,US-2019-112396,2019-02-09,13-02-2019,Standard Class,JR-16210,Justin Ritter,United States,San Francisco,California,TEC-AC-10004761,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2,11.151,,COD,,,2,2019,False,False,True,False,True,True,False,184.87462000000008
1809,CA-2019-164938,2019-02-11,13-02-2019,First Class,PB-19210,Phillip Breyer,United States,Tulsa,Oklahoma,TEC-PH-10004897,Phones,Mediabridge Sport Armband iPhone 5s,69.93,7,0.6993,,Online,,,2,2019,False,False,False,False,True,True,False,89.75862000000008
7194,CA-2019-110492,2019-02-12,14-02-2019,First Class,JS-15880,John Stevenson,United States,Atlanta,Georgia,OFF-ST-10003716,Storage,Tennsco Double-Tier Lockers,1350.12,6,175.5156,,Online,,,2,2019,False,True,False,True,False,False,False,1101.585639999999
7195,CA-2019-110492,2019-02-12,14-02-2019,First Class,JS-15880,John Stevenson,United States,Atlanta,Georgia,OFF-BI-10003274,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,7.4824,,COD,,,2,2019,False,True,False,True,False,False,False,75.16318000000005
721,CA-2019-112942,2019-02-13,18-02-2019,Standard Class,RD-19810,Ross DeVincentis,United States,Los Angeles,California,OFF-PA-10004092,Paper,Tops Green Bar Computer Printout Paper,146.82,3,73.41,,Online,,,2,2019,False,False,True,True,False,False,True,398.17827999999986
7811,CA-2019-134334,2019-02-14,15-02-2019,First Class,DK-13090,Dave Kipp,United States,Clinton,Maryland,OFF-PA-10000791,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77,1,2.1465,,COD,,,2,2019,True,False,False,True,False,False,False,193.11324000000025
7812,CA-2019-134334,2019-02-14,15-02-2019,First Class,DK-13090,Dave Kipp,United States,Clinton,Maryland,OFF-AR-10001770,Art,Economy #2 Pencils,7.98,3,2.0748,,COD,,,2,2019,True,False,False,True,False,False,False,197.04217999999986
7813,CA-2019-134334,2019-02-14,15-02-2019,First Class,DK-13090,Dave Kipp,United States,Clinton,Maryland,FUR-TA-10002356,Tables,Bevis Boat-Shaped Conference Table,550.431,3,-47.1798,,Online,,,2,2019,True,False,False,False,False,False,False,437.5368779999995
7814,CA-2019-134334,2019-02-14,15-02-2019,First Class,DK-13090,Dave Kipp,United States,Clinton,Maryland,FUR-FU-10003274,Furnishings,Regeneration Desk Collection,10.56,6,4.6464,,Online,,,2,2019,True,False,False,False,False,False,False,163.96174
8172,CA-2019-146150,2019-02-14,19-02-2019,Standard Class,FM-14380,Fred McMath,United States,Jackson,Mississippi,OFF-AR-10002240,Art,Panasonic KP-150 Electric Pencil Sharpener,264.18,7,68.6868,,COD,,,2,2019,False,True,False,True,False,False,False,256.99288000000024
1243,US-2019-162859,2019-02-15,22-02-2019,Standard Class,PG-18820,Patrick Gardner,United States,New York City,New York,OFF-BI-10004519,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3,124.485,,COD,,,2,2019,True,False,False,True,False,False,False,425.81011999999987
1244,US-2019-162859,2019-02-15,22-02-2019,Standard Class,PG-18820,Patrick Gardner,United States,New York City,New York,OFF-FA-10000304,Fasteners,Advantus Push Pins,8.72,4,3.5752,,Online,,,2,2019,True,False,False,True,False,False,False,461.5056299999996
1821,CA-2019-168956,2019-02-16,20-02-2019,Standard Class,EA-14035,Erin Ashbrook,United States,Chicago,Illinois,OFF-AP-10004233,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.064,6,-225.5568,,Online,,,2,2019,False,False,False,True,False,True,False,157.9160310000001
1822,CA-2019-168956,2019-02-16,20-02-2019,Standard Class,EA-14035,Erin Ashbrook,United States,Chicago,Illinois,OFF-FA-10000304,Fasteners,Advantus Push Pins,6.976,4,1.8312,,Online,,,2,2019,False,False,False,True,False,True,False,114.65354000000023
1823,CA-2019-168956,2019-02-16,20-02-2019,Standard Class,EA-14035,Erin Ashbrook,United States,Chicago,Illinois,FUR-CH-10004754,Chairs,"Global Stack Chair with Arms, Black",62.958,3,-2.6982,,Online,,,2,2019,False,False,False,False,False,True,False,120.43256000000008
1824,CA-2019-168956,2019-02-16,20-02-2019,Standard Class,EA-14035,Erin Ashbrook,United States,Chicago,Illinois,OFF-PA-10000809,Paper,Xerox 206,5.184,1,1.8144,,Online,,,2,2019,False,False,False,True,False,True,False,54.621600000000065
8161,CA-2019-134138,2019-02-16,20-02-2019,Standard Class,JD-15790,John Dryer,United States,Belleville,New Jersey,FUR-CH-10001545,Chairs,Hon Comfortask Task/Swivel Chairs,227.96,2,36.4736,,Online,,,2,2019,True,False,False,False,False,False,False,295.0689999999997
9079,CA-2019-108105,2019-02-16,23-02-2019,Standard Class,GW-14605,Giulietta Weimer,United States,Henderson,Kentucky,FUR-FU-10003773,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08,4,34.9888,,COD,,,2,2019,False,True,False,False,False,False,False,313.1232000000004
9080,CA-2019-108105,2019-02-16,23-02-2019,Standard Class,GW-14605,Giulietta Weimer,United States,Henderson,Kentucky,OFF-BI-10002412,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.8,1,2.61,,COD,,,2,2019,False,True,False,True,False,False,False,112.53781999999997
9722,CA-2019-105781,2019-02-16,20-02-2019,Standard Class,JF-15565,Jill Fjeld,United States,New York City,New York,FUR-CH-10001802,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,326.646,3,39.9234,,Online,,,2,2019,True,False,False,False,False,False,False,284.8805600000002
9723,CA-2019-105781,2019-02-16,20-02-2019,Standard Class,JF-15565,Jill Fjeld,United States,New York City,New York,TEC-AC-10003628,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3,39.5868,,Online,,,2,2019,True,False,False,False,True,False,False,229.87432000000013
854,CA-2019-123274,2019-02-19,24-02-2019,Standard Class,GT-14710,Greg Tran,United States,New York City,New York,FUR-FU-10004090,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,14.6718,,COD,,,2,2019,True,False,False,False,False,False,False,69.05638000000003
855,CA-2019-123274,2019-02-19,24-02-2019,Standard Class,GT-14710,Greg Tran,United States,New York City,New York,OFF-ST-10000736,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,9.7176,,COD,,,2,2019,True,False,False,True,False,False,False,198.1776599999999
4777,CA-2019-101630,2019-02-19,23-02-2019,Second Class,CK-12760,Cyma Kinney,United States,Long Beach,New York,OFF-LA-10004425,Labels,Staple-on labels,8.67,3,4.0749,,Online,,,2,2019,True,False,False,True,False,True,False,149.26196000000004
4778,CA-2019-101630,2019-02-19,23-02-2019,Second Class,CK-12760,Cyma Kinney,United States,Long Beach,New York,OFF-SU-10001664,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,6.6846,,COD,,,2,2019,True,False,False,True,False,True,False,55.29412000000003
7538,CA-2019-106460,2019-02-19,22-02-2019,Second Class,GT-14710,Greg Tran,United States,San Francisco,California,OFF-PA-10001736,Paper,Xerox 1880,70.88,2,33.3136,,COD,,,2,2019,False,False,True,True,False,False,False,1396.7611400000003
3456,CA-2019-166485,2019-02-20,27-02-2019,Standard Class,AH-10210,Alan Hwang,United States,Nashville,Tennessee,OFF-PA-10004996,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",16.496,2,5.5674,,COD,,,2,2019,False,True,False,True,False,False,False,45.244100000000046
2989,CA-2019-139010,2019-02-21,26-02-2019,Second Class,MC-17635,Matthew Clasen,United States,Los Angeles,California,TEC-AC-10004227,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99,1,0.7794,,COD,,,2,2019,False,False,True,False,True,True,False,114.38564000000008
2990,CA-2019-139010,2019-02-21,26-02-2019,Second Class,MC-17635,Matthew Clasen,United States,Los Angeles,California,OFF-BI-10000174,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56,4,6.496,,Online,,,2,2019,False,False,True,True,False,True,False,124.23521999999981
2991,CA-2019-139010,2019-02-21,26-02-2019,Second Class,MC-17635,Matthew Clasen,United States,Los Angeles,California,OFF-ST-10001809,Storage,Fellowes Officeware Wire Shelving,449.15,5,8.983,,COD,,,2,2019,False,False,True,True,False,True,False,355.65290000000044
2992,CA-2019-139010,2019-02-21,26-02-2019,Second Class,MC-17635,Matthew Clasen,United States,Los Angeles,California,OFF-BI-10002309,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,31.248,7,10.9368,,COD,,,2,2019,False,False,True,True,False,True,False,215.89563999999964
5306,US-2019-168410,2019-02-21,26-02-2019,Standard Class,BV-11245,Benjamin Venier,United States,Oceanside,New York,FUR-FU-10000629,Furnishings,9-3/4 Diameter Round Wall Clock,68.95,5,28.959,,COD,,,2,2019,True,False,False,False,False,True,False,154.60892000000024
5307,US-2019-168410,2019-02-21,26-02-2019,Standard Class,BV-11245,Benjamin Venier,United States,Oceanside,New York,OFF-ST-10000036,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,3,80.0199,,COD,,,2,2019,True,False,False,True,False,True,False,566.0363600000004
5308,US-2019-168410,2019-02-21,26-02-2019,Standard Class,BV-11245,Benjamin Venier,United States,Oceanside,New York,TEC-PH-10002583,Phones,iOttie HLCRIO102 Car Mount,39.98,2,1.999,,COD,,,2,2019,True,False,False,False,True,True,False,92.26240000000001
8277,US-2019-139262,2019-02-21,25-02-2019,Standard Class,LC-16960,Lindsay Castell,United States,Tampa,Florida,OFF-BI-10003727,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3,-2.7588,,COD,,,2,2019,False,True,False,True,False,False,True,68.95395999999992
8278,US-2019-139262,2019-02-21,25-02-2019,Standard Class,LC-16960,Lindsay Castell,United States,Tampa,Florida,OFF-BI-10002026,Binders,Avery Arch Ring Binders,34.86,2,-26.726,,Online,,,2,2019,False,True,False,True,False,False,True,85.0075899999999
8279,US-2019-139262,2019-02-21,25-02-2019,Standard Class,LC-16960,Lindsay Castell,United States,Tampa,Florida,OFF-ST-10001496,Storage,Standard Rollaway File with Lock,432.456,3,32.4342,,COD,,,2,2019,False,True,False,True,False,False,True,693.8909599999996
9013,CA-2019-121447,2019-02-21,22-02-2019,First Class,EA-14035,Erin Ashbrook,United States,New York City,New York,FUR-FU-10001861,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8,7,66.542,,COD,,,2,2019,True,False,False,False,False,True,False,255.3687399999996
2345,CA-2019-119025,2019-02-22,28-02-2019,Standard Class,PV-18985,Paul Van Hugh,United States,Milwaukee,Wisconsin,OFF-AP-10001205,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,490.32,9,137.2896,,Online,,,2,2019,False,False,False,True,False,False,True,522.4969999999997
5405,US-2019-143280,2019-02-22,26-02-2019,Standard Class,TZ-21580,Tracy Zic,United States,Los Angeles,California,TEC-PH-10002398,Phones,AT&T 1070 Corded Phone,445.96,5,55.745,,COD,,,2,2019,False,False,True,False,True,False,False,422.58879999999954
5406,US-2019-143280,2019-02-22,26-02-2019,Standard Class,TZ-21580,Tracy Zic,United States,Los Angeles,California,TEC-AC-10003399,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,15.2208,,COD,,,2,2019,False,False,True,False,True,False,False,67.37404999999991
5407,US-2019-143280,2019-02-22,26-02-2019,Standard Class,TZ-21580,Tracy Zic,United States,Los Angeles,California,OFF-FA-10000992,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3,5.0055,,COD,,,2,2019,False,False,True,True,False,False,False,85.38787999999984
6237,CA-2019-144400,2019-02-23,27-02-2019,Standard Class,AC-10420,Alyssa Crouse,United States,Philadelphia,Pennsylvania,OFF-EN-10004386,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,21.591,,COD,,,2,2019,True,False,False,True,False,True,False,93.61557999999994
2742,CA-2019-165015,2019-02-25,27-02-2019,Second Class,BD-11725,Bruce Degenhardt,United States,Newark,Ohio,OFF-EN-10003134,Envelopes,Staple envelope,46.72,5,17.52,,Online,,,2,2019,True,False,False,True,False,False,False,363.40386
1579,CA-2019-102456,2019-02-27,01-03-2019,First Class,DL-12865,Dan Lawera,United States,New York City,New York,OFF-AP-10004336,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,3,49.5552,,COD,,,2,2019,True,False,False,True,False,False,False,371.75017999999994
